S no,ID,Original_Language,original_title,Release_Date,IMDB Ratings ,Vote_Count,Genre,Overview,Revenue(in $),Runtime(in min),Tagline
2887,67900,en,scooby-doo! legend of the phantosaur,06-09-2011,7.7,131,"['Family', 'Mystery', 'Animation', 'Comedy']","A relaxing spa getaway evolves into a prehistoric panic when Scooby-Doo and the gang uncover the horrible Phantosaur, an ancient legend come to life to protect hidden treasures buried in secret desert caves. But this scare-a-saurus doesnâ€™t stand a chance with Shaggy around, after he finds his inner hero with the help of new-age hypnosis. Like, it makes him more brave and less hungry!",$0.00,75,
2888,1640,en,crash,06-05-2005,7.3,2696,['Drama'],"In post-Sept. 11 Los Angeles, tensions erupt when the lives of a Brentwood housewife, her district attorney husband, a Persian shopkeeper, two cops, a pair of carjackers and a Korean couple converge during a 36-hour period.","$98,410,061.00",112,You think you know who you are. You have no idea.
2889,400579,en,tully,04-05-2018,6.8,1115,"['Drama', 'Comedy']","Marlo, a mother of three, including a newborn, is gifted a night nanny by her brother. Hesitant at first, she quickly forms a bond with the thoughtful, surprising, and sometimes challenging nanny named Tully.","$15,636,462.00",96,See how the mother half lives.
2890,261023,en,black mass,04-09-2015,6.4,2721,"['Drama', 'Crime', 'History']","The true story of Whitey Bulger, the brother of a state senator and the most infamous violent criminal in the history of South Boston, who became an FBI informant to take down a Mafia family invading his turf.","$98,837,872.00",123,Keep your enemies close.
2891,83899,en,you're next,10-09-2011,6.6,1814,"['Horror', 'Thriller', 'Mystery']","When the Davison family comes under attack during their wedding anniversary getaway, the gang of mysterious killers soon learns that one of their victims harbors a secret talent for fighting back.","$14,347,000.00",95,Did You Remember To Lock Your Door?
2892,8413,en,event horizon,15-08-1997,6.5,1937,"['Horror', 'Science Fiction', 'Mystery']","In 2047, a group of astronauts are sent to investigate and salvage the starship 'Event Horizon' which disappeared mysteriously 7 years before on its maiden voyage. With its return, the crew of the 'Lewis and Clark' discovers the real truth behind the disappearance of the 'Event Horizon' â€“ and something even more terrifying.","$26,673,242.00",96,Infinite Space - Infinite Terror
2893,656690,en,the social dilemma,09-09-2020,7.5,1068,"['Documentary', 'Drama']","This documentary-drama hybrid explores the dangerous human impact of social networking, with tech experts sounding the alarm on their own creations.",$0.00,94,The technology that connects us also controls us.
2894,10802,en,showgirls,22-09-1995,5.5,839,['Drama'],A young drifter named Nomi arrives in Las Vegas to become a dancer and soon sets about clawing and pushing her way to become a top showgirl.,"$20,350,754.00",131,Leave your inhibitions at the door. The show is about to begin.
2895,316152,en,free state of jones,24-06-2016,6.7,1163,"['Action', 'Drama', 'History', 'War']","In 1863, Mississippi farmer Newt Knight serves as a medic for the Confederate Army. Opposed to slavery, Knight would rather help the wounded than fight the Union. After his nephew dies in battle, Newt returns home to Jones County to safeguard his family but is soon branded an outlaw deserter. Forced to flee, he finds refuge with a group of runaway slaves hiding out in the swamps. Forging an alliance with the slaves and other farmers, Knight leads a rebellion that would forever change history.","$25,035,950.00",140,
2896,10189,en,pineapple express,06-08-2008,6.6,2898,"['Action', 'Comedy', 'Crime']",A stoner and his dealer are forced to go on the run from the police after the pothead witnesses a cop commit a murder.,"$102,000,000.00",111,Put this in your pipe and smoke it
2897,9457,en,deep rising,30-01-1998,6.1,464,"['Adventure', 'Action', 'Horror', 'Science Fiction']","A group of heavily armed hijackers board a luxury ocean liner in the South Pacific Ocean to loot it, only to do battle with a series of large-sized, tentacled, man-eating sea creatures who have taken over the ship first.","$11,203,026.00",106,Full scream ahead
2898,824,en,moulin rouge!,24-05-2001,7.6,3656,"['Drama', 'Romance', 'Music']","A celebration of love and creative inspiration takes place in the infamous, gaudy and glamorous Parisian nightclub, at the cusp of the 20th century. A young poet, who is plunged into the heady world of Moulin Rouge, begins a passionate affair with the club's most notorious and beautiful star.","$179,000,000.00",127,No Laws. No Limits. One Rule. Never Fall In Love.
2899,1581,en,the holiday,08-12-2006,7.1,3848,"['Comedy', 'Romance']","Two women, one from the United States and one from the United Kingdom, swap homes at Christmastime after bad breakups with their boyfriends. Each woman finds romance with a local man but realizes that the imminent return home may end the relationship.","$194,000,000.00",136,It's Christmas Eve and we are going to go celebrate being young and being alive.
2900,109410,en,42,12-04-2013,7.1,1397,['Drama'],"The powerful story of Jackie Robinson, the legendary baseball player who broke Major League Baseballâ€™s color barrier when he joined the roster of the Brooklyn Dodgers. The film follows the innovative Dodgersâ€™ general manager Branch Rickey, the MLB executive who first signed Robinson to the minors and then helped to bring him up to the show.","$95,020,213.00",128,The True Story of an American Legend
2901,11551,en,small soldiers,10-07-1998,6.5,1605,"['Comedy', 'Adventure', 'Fantasy', 'Science Fiction', 'Action']","When missile technology is used to enhance toy action figures, the toys soon begin to take their battle programming too seriously.","$54,682,547.00",110,Big Movie.
2902,59961,en,safe house,09-02-2012,6.4,2810,"['Action', 'Thriller']","A dangerous CIA renegade resurfaces after a decade on the run. When the safe house he's remanded to is attacked by mercenaries, a rookie operative escapes with him. Now, the unlikely allies must stay alive long enough to uncover who wants them dead.","$208,000,000.00",115,No one is safe
2903,51170,en,open season 3,21-10-2010,5.7,415,"['Adventure', 'Animation', 'Family', 'Comedy']","Boog, Elliot, and their forest friends return with an all-new adventure, this time in a Big Top Circus! The comedy begins when Boog's pals choose their family obligations over the annual guy's trip, and a disappointed Boog decides to take a trip of his own, which leads him right into the middle of a circus ring...literally. When he switches places with a devious look-a-like circus grizzly and falls for an alluring Russian troupe member, he'll come to realize that maybe you don't have to choose between family and friendship after all.",$0.00,75,Boog and Elliot are Back and the Fur is Going to Fly!
2904,418879,en,the current war,13-09-2017,6.7,776,"['Drama', 'History']",Electricity titans Thomas Edison and George Westinghouse compete to create a sustainable system and market it to the American people.,$0.00,108,Power changes everything
2905,829,en,chinatown,20-06-1974,7.9,2752,"['Crime', 'Drama', 'Mystery', 'Thriller']","Private eye Jake Gittes lives off of the murky moral climate of sunbaked, pre-World War II Southern California. Hired by a beautiful socialite to investigate her husband's extra-marital affair, Gittes is swept into a maelstrom of double dealings and deadly deceits, uncovering a web of personal and political scandals that come crashing together.","$30,000,000.00",130,You get tough. You get tender. You get close to each other. Maybe you even get close to the truth.
2906,1251,en,letters from iwo jima,19-12-2006,7.5,1502,"['Action', 'Drama', 'War']","The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.","$68,673,228.00",141,The battle of Iwo Jima seen through the eyes of the Japanese soldiers.
2907,7340,en,carrie,03-11-1976,7.3,2738,"['Horror', 'Thriller']","Carrie White, a shy and troubled teenage girl who is tormented by her high school peers and her fanatically religious mother, begins to use her powers of telekinesis to exact revenge upon them.","$33,800,000.00",98,If you've got a taste for terrorâ€¦ take Carrie to the prom!
2908,50456,en,hanna,07-04-2011,6.6,2671,"['Action', 'Thriller', 'Adventure']","Raised by her father, an ex-CIA agent, in the wilds of Finland, Hanna's upbringing has been geared to making her the perfect assassin. Sent into the world by her father on a mission, Hanna journeys across Europe, eluding agents dispatched after her by a ruthless intelligence operative. As she nears her ultimate target, Hanna faces startling revelations about her existence.","$63,782,078.00",111,Adapt or die.
2909,450806,en,all saints,25-08-2017,6.2,44,"['Drama', 'Comedy']","ALL SAINTS is based on the inspiring true story of salesman-turned-pastor Michael Spurlock, the tiny church he was ordered to shut down, and a group of refugees from Southeast Asia. Together, they risked everything to plant seeds for a future that might just save them all.",$0.00,108,
2910,9272,en,the good son,24-09-1993,6.7,702,['Thriller'],"A young boy stays with his aunt and uncle, and befriends his cousin who's the same age. But his cousin begins showing increasing signs of psychotic behavior.","$60,613,008.00",87,Evil has many faces.
2911,802443,en,deadly illusions,18-03-2021,5.1,218,"['Drama', 'Thriller']","A bestselling female novelist, suffering from writer's block, hires an innocent young woman to watch over her twin children. As the novelist dangerously indulges in her new best seller, the line between the life she's writing and the one she's living becomes blurred.",$0.00,114,"To write the perfect novel, she needed a touch of Grace."
